Observed,640.0,470.0,430.0,540.0,470.0,390.0,580.0,450.0,410.0,370.0,450.0,450.0,550.0,680.0,440.0,410.0,430.0,500.0,320.0,390.0,340.0,380.0,380.0,450.0,390.0,520.0,410.0,350.0,430.0,470.0,400.0,480.0,460.0,420.0,380.0,490.0,380.0,310.0,610.0,550.0,500.0,510.0,430.0,400.0,440.0,420.0,420.0,390.0,490.0,410.0,410.0,350.0,380.0,330.0,440.0,510.0,410.0,380.0,480.0,440.0,370.0,610.0,460.0,380.0,460.0,520.0,380.0,400.0,440.0,490.0,380.0,380.0,650.0,490.0,520.0,550.0,480.0,450.0,350.0,490.0,430.0,510.0,370.0,460.0
v_5.0h,492.4147027429274,565.0820992511271,560.7612412952735,729.5109377800279,500.5663409646658,518.7160658064499,670.6945023712628,457.8310705344584,448.7937114903735,611.4991686116479,567.2077598130531,586.280063600492,711.141727876668,761.1309119138673,648.4386522460542,468.2249699448533,669.420474000851,521.2420944191075,453.0186619565233,500.5663409646658,420.5526674524404,478.37681404980447,549.7356085992333,489.6467449193193,441.80281686535363,667.2533672566897,507.1830326206045,563.9996492326994,486.85257583558797,564.3869855476709,489.6467449193193,535.8312521024254,594.3126947106184,503.233851128442,527.3847887654767,549.9652982107461,684.8027635228532,412.4891842795275,629.2724871450621,612.3570554331901,477.51885253526,524.6872169893837,552.1745365499296,500.5663409646658,549.7356085992333,464.0876260033539,412.48918427957597,412.4891842795275,604.7398204840905,423.26593505902474,412.4891842795275,434.19736889531725,412.4891842795275,412.4891842795275,651.5483237166885,508.4938987138825,517.995992525099,425.3833118507043,500.2903707430916,578.2290800741914,475.79141324019747,489.6467449193193,494.5897648307723,514.1830243351727,434.19736889531725,473.4749948880793,412.4891842795275,462.00361000657927,469.37773767303236,497.02805443982635,412.4891842795274,443.332300154853,565.0820992511271,536.5181700891793,621.1814353646931,668.7973071587826,691.3887140538877,496.5113612591349,528.4055879145566,521.0037077506876,563.9996492326994,464.67181547772066,447.88645808066906,533.9324090779431
v_5.1h,493.92419385630177,567.7710954127964,563.4218456360511,735.1873391307147,502.200129755696,520.696266945847,675.2645323456965,458.71647189718175,449.50289753597417,614.9185563676642,569.967294258677,589.5678763861368,716.2689312066818,767.3171095449111,652.5749738437805,469.2870579558052,673.8092113718176,523.2373609912204,453.8131547776128,502.200129755696,420.70747039130197,479.6111832396628,552.1108499567789,491.11606647308923,442.3761865589675,671.8112030176178,508.9316604456838,566.7132862781323,488.28164035141214,567.1471511795883,491.11606647308923,538.0694340828824,597.5979724933039,504.91184594975846,529.5178329723559,552.3213093287067,689.6606380794107,412.4891842795275,633.0503269701545,615.8912973458358,478.75746958248817,526.7744969443697,554.6680856278336,502.200129755696,552.1108499567789,465.07502844271727,412.48918427957597,412.4891842795275,608.1366560480303,423.47267901065703,412.4891842795275,434.6180164198885,412.4891842795275,412.4891842795275,655.595350386152,510.26737568059855,519.901284812418,425.631437171525,501.9343200021491,581.1631689528141,476.97882596002336,491.11606647308923,496.1567908152675,516.0366444820398,434.6180164198885,474.62250685450624,412.4891842795275,462.9662602022271,470.48824241722076,498.6463204545005,412.48918427952736,443.92840799668903,567.7710954127964,538.7936914923635,624.8473617004385,673.0965278828028,696.1467105389312,498.0811834573311,530.4828738449949,522.973880640912,566.7132862781323,465.69135480552546,448.5682700463728,536.1283073227975
v_5.199999999999999h,495.38389138773704,570.4687807455348,565.9337583663115,740.717966391672,503.8224953966418,522.5916202918542,679.6819718090077,459.59371524409084,450.2083173454271,618.2920902860463,572.5757670319628,592.4852265386543,721.7249790120662,773.3237077462284,656.5484101168449,470.35007117975465,678.1598877705721,525.1954892140783,454.6021592938173,503.8224953966418,420.8619622321119,480.8870039312805,554.6020229060855,492.54034769610155,442.9477873609664,676.3181750753059,510.6844935908646,569.2777198751784,489.6702262060194,569.7663243703352,492.54034769610155,540.2379619580681,600.7404433157016,506.5803918359875,531.5294813474208,554.8332642259159,694.3753218790257,412.4891842795275,636.8769782895573,619.2686254936474,479.9693788880945,528.74392336052,557.1380893731445,503.8224953966418,554.6020229060855,466.08135435748164,412.48918427957597,412.4891842795275,611.3750234371787,423.6790445717125,412.4891842795275,435.0378968583836,412.4891842795275,412.4891842795275,659.7174889586364,512.0147987938662,521.8438548628669,425.87916178953554,503.5306759599244,584.0661641009345,478.2043361375531,492.54034769610155,497.66952684538353,517.8964316318378,435.0378968583836,475.8084133031156,412.4891842795275,463.9287704357011,471.58131404431197,500.2061546434779,412.4891842795273,444.5222588643729,570.4687807455348,540.9694897512662,628.5136116995033,677.6325358362957,701.2037506887135,499.6597514845914,532.5862090731733,524.9485630715038,569.2777198751784,466.6977897086384,449.25389059719345,538.295252809092
v_5.299999999999999h,496.91208510908046,573.0603440493442,568.6180212669277,746.0315442052721,505.4711226837599,524.5486453223047,684.0286468259743,460.4626909237443,450.9098964396904,621.8319941865158,575.3705140752379,595.6008470674119,727.0450854923002,779.8211318668333,660.6417095601121,471.43111219803586,682.7872247301023,527.1682260949148,455.3855765334313,505.4711226837599,421.01613146436716,482.1349844292852,556.9400262586129,494.002753372672,443.51757492277613,680.6499689694091,512.3919879233064,572.0120533126286,491.0632272595291,572.4425684278007,494.002753372672,542.473903962607,603.8269758071759,508.27141080049194,533.6515002873198,557.2001804468953,698.8826228736541,412.4891842795275,640.5299160913468,622.7414918859776,481.228044617459,530.8223453964846,559.5686510634682,505.4711226837599,556.9400262586129,467.0750577901281,412.48918427957597,412.4891842795275,614.7477965258303,423.8850192137238,412.4891842795275,435.45699118692033,412.4891842795275,412.4891842795275,663.9672921613098,513.7973241308264,523.7188426590875,426.12647279494195,505.1901590529932,587.1455685865192,479.4119745974839,494.002753372672,499.20835319830513,519.7530849659041,435.45699118692033,476.9725224796469,412.4891842795275,464.8802391129632,472.6568910841603,501.77705938176007,412.48918427952725,445.1199637926613,573.0603440493442,543.2160966489125,632.0018991991693,682.1757710992787,706.1161972531627,501.1810185192284,534.6476582277448,526.8938551590154,572.0120533126286,467.69101578950733,449.9448948715011,540.4665528657399
v_5.399999999999999h,498.3911505278293,575.7961446898602,571.1540212302637,751.9449183186011,507.0544926843599,526.4448956780219,688.6921104993365,461.3233143206798,451.60756966129753,625.1894947918726,578.0141009607006,598.5864662068291,732.1578701219663,786.3258921949841,664.8141775658639,472.4958729649857,687.2396598832613,529.124914794617,456.16332290465266,507.0544926843599,421.1699665234217,483.35533703562703,559.4280703410639,495.44757383870007,444.08550841103454,684.9898786991608,514.1580210899228,574.6062998968711,492.47332491077543,575.095031465148,495.44757383870007,544.619506332505,607.0555609054677,509.8915773788739,535.6527059525216,559.6622733920896,703.8400505984029,412.4891842795275,644.2729953807442,626.2396268191524,482.4610951422537,532.7731528361751,562.0547084978483,507.0544926843599,559.4280703410639,468.0560492285139,412.48918427957597,412.4891842795275,618.0913090160808,424.090590340801,412.4891842795275,435.87528115840735,412.4891842795275,412.4891842795275,668.0295068707251,515.4988569708655,525.6647872060715,426.37335723041247,506.7844805740264,590.5107509622559,480.59517083585985,495.44757383870007,500.7403204492345,521.5756759881331,435.87528115840735,478.11487896856727,412.4891842795275,465.8205766170779,473.74263982542726,503.3553463054468,412.4891842795272,445.7203990541982,575.7961446898602,545.3805650505964,635.6633772290818,686.5234931571046,710.8149151929674,502.7755286079672,536.7332923380844,528.8679270792564,574.6062998968711,468.6829173809003,450.6324421382291,542.6212187456862
v_5.499999999999998h,499.8593794839557,578.3515951036215,573.7707827143084,757.6887170326348,508.7086572096315,528.3685681817539,693.1586182957485,462.2055167978541,452.3012808423325,628.6174312156161,580.7240894559048,601.5629219200457,737.3161727051138,792.6386204533775,668.7713616836149,473.5443291117124,691.4419318267734,531.0649058891933,456.9353295803683,508.7086572096315,421.32345579351744,484.6217154679777,561.7671020350276,496.84825236839396,444.65155040324055,689.5651880884554,515.8443540453646,577.2647087045331,493.84357832110874,577.6948609744568,496.84825236839396,546.8450287473833,610.0859245792618,511.5990018470674,537.7548185558132,562.0325095034409,708.6472405958133,412.4891842795275,648.081099304204,629.5237142414605,483.6676933501437,534.8408508492746,564.4380814956636,508.7086572096315,561.7671020350276,469.03195527166855,412.48918427957597,412.4891842795275,621.2575944980285,424.29574529118554,412.4891842795274,436.2927492753475,412.4891842795275,412.4891842795275,672.0705604227567,517.2969408508815,527.504007838501,426.61980209041934,508.41054460313575,593.4887516136995,481.7984418483525,496.84825236839396,502.2193989591324,523.4426361901952,436.2927492753475,479.2780054322929,412.4891842795275,466.7678033606117,474.8385615389038,504.87599721807504,412.48918427952714,446.3186584114948,578.3515951036215,547.6099393737488,639.2890925527118,690.8941717424761,715.7139734308149,504.3164817524892,538.7885655353198,530.7777897010403,577.2647087045331,469.69470739952845,451.31646907843543,544.778849591685
v_5.599999999999998h,501.36223112404247,581.0787178986781,576.3232760060878,763.1677359141838,510.3122419755578,530.2736986864314,697.3895074885107,463.0815251926026,453.002081884562,632.0874692528648,583.3958289589755,604.6108175908471,742.7961301836098,798.6460886481361,672.8469981838783,474.60582217279034,696.1202562495488,533.0286496116879,457.7190510568381,510.3122419755578,421.47658761087524,485.8650932737306,564.221232102815,498.3150503479545,445.2156667805467,693.9098484790073,517.5978499295665,579.8815401409614,495.2326529709135,580.373895368067,498.3150503479545,548.9788394560419,613.2908195069534,513.2379634004541,539.754932382055,564.4600058021913,713.188076376218,412.4891842795275,651.6525158431355,633.0887912152594,484.90529839084616,536.7934074746765,566.9326294657327,510.3122419755578,564.221232102815,470.0316598763338,412.48918427957597,412.4891842795275,624.7010034214012,424.50141537735374,412.4891842795275,436.7093787625185,412.4891842795275,412.4891842795275,676.3374122927406,519.012261008502,529.4557451090747,426.86579432066554,510.02577547918395,596.310198975464,483.0044181795959,498.3150503479545,503.7738544714803,525.2156583682051,436.7093787625185,480.4425291679897,412.4891842795275,467.7257787711373,475.91712575690815,506.46795963196746,412.48918427952697,446.9146995297032,581.0787178986781,549.7530026245247,642.6888876064896,695.4909373357301,720.7280301116276,505.8503814471244,540.8461367470015,532.7598009620925,579.8815401409614,470.6934086237455,451.99692026305183,546.9112511307312
v_5.6999999999999975h,502.81639035481726,583.6496546090127,578.8910880621321,768.661897787992,511.90441424830607,532.151568440782,702.1051468281657,463.9493151611678,453.70588823832776,635.3179634233907,586.0420226060156,607.4778652836858,748.0130532864748,805.1040242699606,677.0011137896091,475.67521776519783,700.582340727421,534.9233599284306,458.50381407818526,511.90441424830607,421.6293502668501,487.08117698796093,566.5511661765413,499.7402899744229,445.77782661819356,698.2071763742977,519.3038790619462,582.4837164365082,496.6281698663825,582.9167687287968,499.7402899744229,551.1836418711488,616.3908822723117,514.8869452078086,541.8261130019962,566.8237774179325,718.0246320033726,412.4891842795275,655.4840816321295,636.4814730812474,486.1357910555121,538.8276516165506,569.2840036570393,511.90441424830607,566.5511661765413,471.0187854325815,412.48918427957597,412.4891842795275,627.9176237044255,424.70687578291796,412.4891842795275,437.12515353960185,412.4891842795275,412.4891842795275,680.3495458846477,520.7597465467514,531.3070136513895,427.1113208175906,511.58680982122775,599.198227937814,484.18620054810765,499.7402899744229,505.2767765256131,527.1005345859938,437.12515353960185,481.58550613979844,412.4891842795275,468.67275655788796,476.9783762611301,508.0120004097112,412.48918427952685,447.5084841607999,583.6496546090127,551.9768557236059,646.4450107739245,699.8266072803142,725.4641707540846,507.41602642659876,542.9050576028301,534.6288781310392,582.4837164365082,471.6789865946798,452.67374786582434,549.0662081761345
v_5.799999999999997h,504.2869862817691,586.3277117927848,581.4502439665582,774.5796055238103,513.53384670956,534.073883927528,706.5531610345228,464.80883360980937,454.4058475837151,638.8928462877948,591.4581547870018,613.4262662362506,758.5674224796682,811.6899740283031,680.858934254767,476.7284745729463,709.4712187063246,536.9029694273306,459.2829687561676,513.53384670956,421.78173201114333,488.3222616345626,568.9864217610348,501.1318527559391,446.3380020740568,707.0641939842055,520.9961239672703,587.6783919106035,497.98458608829173,585.6135945009377,501.1318527559391,553.3168369032209,619.4728721288218,518.1462625661064,543.8346838198097,571.5765854907733,727.3484969053758,412.4891842795275,659.1998836786206,639.8570587958618,487.3401515550345,540.7910044659603,571.7773447328007,513.53384670956,568.9864217610348,471.99330460947914,412.48918427957597,412.4891842795275,631.2387980711667,424.9119369556496,412.4891842795275,437.54005819380455,412.4891842795275,412.4891842795275,684.4581395214333,522.4974220201194,533.2116017136207,427.3563684279706,513.2286162290301,602.0539750442795,485.35730813964017,501.1318527559391,506.760025095637,528.8901287245438,437.54005819380455,482.71227753635026,412.4891842795275,469.6086973368926,478.0624360262662,509.534259683348,412.48918427952674,448.0999780049377,586.3277117927848,554.0859505398794,649.9507157028024,704.2079834942227,730.2788318731424,508.9259740896043,544.9217692540793,536.6201410559356,585.1137222451007,472.65453339970895,453.3469113687988,551.1639272402208
