Observed,2.795138888888889,2.388888888888889,2.5805555555555557,1.5041666666666667,2.3694444444444445,2.5625,2.9256944444444444,2.677777777777778,1.9083333333333332,2.56875,2.4305555555555554,2.484027777777778,3.7743055555555554,2.582638888888889,1.7576388888888888,2.1555555555555554,3.245138888888889,2.607638888888889,3.7430555555555554,2.834027777777778,3.0944444444444446,3.8625,2.8590277777777775,4.253472222222222,1.8722222222222222,2.7243055555555555,2.44375,2.8506944444444446,4.979166666666667,4.941666666666666,2.861111111111111,2.5756944444444443,2.0840277777777776,1.9090277777777778,3.9694444444444446,2.2493055555555554,2.9298611111111112,3.222916666666667,1.8284722222222223,4.590972222222222,2.463888888888889,3.0395833333333333,4.506944444444445,3.5236111111111112,4.628472222222222,1.5638888888888889,1.6798611111111112,4.254166666666666,2.4631944444444445,1.8520833333333333,2.4895833333333335,1.95,2.3381944444444445,3.426388888888889,4.215277777777778,3.261111111111111,3.740972222222222,4.004861111111111,3.34375,4.544444444444444,3.3291666666666666,2.8715277777777777,2.9659722222222222,3.9611111111111112,4.444444444444445,2.30625,2.310416666666667,2.6131944444444444,5.304166666666666,3.4430555555555555,4.185416666666667,2.907638888888889,3.1277777777777778,2.7666666666666666,2.4034722222222222,3.082638888888889,2.6215277777777777,2.8854166666666665,3.7854166666666664,2.9069444444444446,1.9201388888888888,3.853472222222222,1.442361111111111,1.5430555555555556,2.3881944444444443,1.8534722222222222,1.8930555555555557,2.3944444444444444,3.0625,4.3493055555555555,1.8736111111111111,2.111111111111111,1.8493055555555555,1.8965277777777778,1.7479166666666668,2.870138888888889,2.591666666666667
Spheroidal,2.711546156555414,2.7797426860779524,2.6622297754511237,2.0059755127876997,3.014345286414027,2.9589043972082436,2.9589043972082436,2.6781188850291073,2.2595157651230693,2.5635128654539585,2.316516193561256,2.2141437344253063,4.281752119306475,2.5483924853615463,1.9949103770777583,2.2896033418364823,3.196556970011443,2.9297191724181175,2.9297191724181175,2.8551812628284097,3.1681658811867237,3.4372792867943645,3.430796794127673,2.8170878337696195,1.96003526635468,3.2046343008987606,2.75380552187562,4.287983636371791,4.287983636371791,3.450830983929336,2.9959455272182822,2.977093761321157,2.96178353857249,2.4441471765749156,3.646792091894895,5.715205628424883,5.715205628424883,2.8813318726606667,2.375889291521162,5.052811457775533,2.95741159748286,2.95741159748286,4.329666883684695,3.1363391196355224,3.872720936778933,2.378061017021537,2.4415927319787443,4.046715588774532,3.059013000689447,2.8068399052135646,2.633860453031957,2.636483535170555,2.4806668888777494,3.2789917034097016,3.8985828538425267,4.969118162989616,3.2940195337869227,3.7552643469534814,3.6949168033897877,4.673949094489217,4.172266946639866,3.4029175443574786,3.1297363857738674,4.559838846325874,5.1339766616001725,2.4502705656923354,2.782424765173346,2.981491558253765,4.2977182124741375,3.6538400291465223,4.419696676544845,2.8703401614911854,3.1425637979991734,2.909073408227414,2.7434194553643465,2.8916205153800547,3.522132729180157,3.0693219481036067,4.904387330636382,3.125668524764478,2.663318395614624,3.416713072452694,2.4046582519076765,2.790408373810351,2.7247607433237135,2.46050557307899,2.3813753705471754,2.3396017742343247,2.8953113397583365,2.577232403680682,2.6248359973542392,2.7503356114029884,3.342237409669906,3.1542882584035397,3.0819956003688276,3.381492521148175,2.6871370915323496
tt_0.1h,3.843046868685633,3.840290807187557,3.851428491063416,3.7556313551031053,3.868579899892211,3.873446640558541,3.873446640558541,3.8618280105292797,3.7915131328627467,3.8222752939909697,3.8421266176737845,3.833917305339128,3.9036616762168705,3.8528355094604194,3.732953391969204,3.803616913035512,3.879847576841712,3.860873745754361,3.860873745754361,3.868579899892211,3.8763905721716583,3.888669931795448,3.888367277570069,3.851897089276463,3.793355856090784,3.8813562719151378,3.866164938081056,3.903765910305083,3.903765910305083,3.889376873150468,3.873446640558541,3.8724693073891103,3.855187625158578,3.849464898929,3.8938453351147473,3.9141166964545846,3.9141166964545846,3.866068582981825,3.8005271391011775,3.9104863461107016,3.843323259614408,3.843323259614408,3.904183078557253,3.8758003883995116,3.89817070774734,3.8134592240676284,3.8218316324055195,3.90075265429914,3.8766859327442944,3.8595408592373133,3.848513103555888,3.8561305198818445,3.8495582286268473,3.8850494264625013,3.8985828538425267,3.909746485296637,3.8846487989649177,3.8959932904690504,3.894866933580488,3.9079546579159796,3.9028286496177316,3.8862532670609653,3.8740340201184154,3.907744314521551,3.910909661091864,3.801994090434164,3.865683344658464,3.8621146511286497,3.906379424035549,3.8941515791229904,3.905123087577522,3.8686767467297614,3.877277188003063,3.8707151762209833,3.865972247440368,3.8635503402911127,3.891199708916247,3.8780666505917907,3.9093242464587092,3.879451258573681,3.8573590526357293,3.88816554332152,3.843046868685633,3.85897076735273,3.859065741766244,3.817502728663385,3.7926028510555625,3.7795421816408634,3.8700347314588726,3.844800292979926,3.841758955270052,3.8609690912999213,3.8867557481862605,3.881038561463356,3.8555645789019763,3.886655209120363,3.855941802728921
tt_0.2h,3.7843684032559395,3.778632193338126,3.801829081494361,3.6205468848347664,3.8374022585339844,3.8474282259121537,3.8474282259121537,3.8234716593287885,3.68075617775321,3.7413634778931737,3.782452811487019,3.7653658958151937,3.9087877343408763,3.8047592332586646,3.5877775861881673,3.7039334480650723,3.860569613520056,3.8214955660514534,3.8214955660514534,3.8374022585339844,3.853494428563863,3.878530938178301,3.8779158387333155,3.8028050595894456,3.684200313873589,3.8636128129437566,3.832396666519344,3.908996670972556,3.908996670972556,3.8799670310691,3.8474282259121537,3.8454170990735292,3.809655907563865,3.7977187451906502,3.889042721595615,3.929643100127578,3.929643100127578,3.8321976186707616,3.697972923517227,3.9224432995542884,3.7849629665724933,3.7849629665724933,3.9098326875828207,3.852284746710211,3.8977526864036918,3.723525369539857,3.740458393935114,3.902948414441198,3.8540994827635586,3.818733589258045,3.795775854960084,3.81161881191656,3.7979132011532784,3.871165185701102,3.8985828538425267,3.9209694392047822,3.870348990429193,3.8933817422948778,3.891107389703393,3.9173956317827106,3.9071172205731273,3.8736165608279407,3.8486362220719457,3.9169756821356714,3.9232861059717834,3.7007766226306558,3.8314018342643976,3.8240649974904954,3.914248466026038,3.8896618145518005,3.911715309135616,3.8376020696014166,3.8553102812729776,3.8418046948499978,3.831998599693179,3.82703499449417,3.8836854402907193,3.856926115695387,3.9201278341934085,3.8597591179423034,3.8141752132214606,3.877505900338292,3.7843684032559395,3.8175515332259238,3.81774844462052,3.7316360659897327,3.6827762881293893,3.6595460856333375,3.8404026036150753,3.788040793966502,3.7816873961128294,3.8216930772177875,3.874639193993062,3.863003653008491,3.8104407587088645,3.8744346164166927,3.8112260419875383
tt_0.30000000000000004h,3.7253379025496542,3.717005016747862,3.7509892457164824,3.5205187015235424,3.8050756696611643,3.8205127739347517,3.8205127739347517,3.7836564257740974,3.589077486656606,3.6651062266901135,3.7225477430038154,3.6981224874034524,3.913979346398264,3.755378359463066,3.485470679588616,3.616956544108689,3.8407043600454926,3.7806284013204277,3.7806284013204277,3.8050756696611643,3.8298082551918924,3.868179892655462,3.8672428731806576,3.7524596420116723,3.5931702344678342,3.845375438220799,3.797389364335686,3.914293388836086,3.914293388836086,3.8703669481910765,3.8205127739347517,3.8174182516522706,3.762714912183583,3.7449243767187,3.884151626843959,3.9451341405510902,3.9451341405510902,3.7970833042636514,3.6096417303197086,3.9344309996813536,3.7261772858910263,3.7261772858910263,3.9155496093444526,3.8279479988850653,3.897328730672598,3.641662838868797,3.663893627934158,3.9051700616255403,3.8307386743836105,3.7764029488898814,3.7420512130483985,3.765664992388338,3.7452121675014496,3.856925727799535,3.8985828538425267,3.932228253223002,3.8556794258765876,3.890728143043816,3.8872831598855555,3.9268613387830555,3.9114476605318487,3.8606678801588714,3.8223706069402397,3.9262323728762567,3.935689953621477,3.613050445448607,3.795859577599913,3.784586247988045,3.9221462015993893,3.8850909993052483,3.918376340996474,3.80538286967203,3.8326011509634554,3.8118413286283612,3.7967772907577455,3.7891461616382003,3.875995243433863,3.8351059551350772,3.9309698049910367,3.839459670241922,3.7695366768166423,3.8666182598099113,3.7253379025496542,3.7745958007872105,3.7748968256637454,3.6521798567846417,3.591488217934966,3.5640915762633085,3.809687113389373,3.7306696786545217,3.7214355091564357,3.780930608510971,3.862227984238416,3.8444406879134476,3.7638939381577075,3.861915928311646,3.76507415715605
tt_0.4h,3.6702929525636137,3.6601345450617373,3.7023876872844994,3.4411990474909544,3.7726855855435133,3.793263056781143,3.793263056781143,3.7444820827804506,3.514538445044309,3.5988807040266693,3.666879682801664,3.6373703870922327,3.9191953781992197,3.707943958695978,3.406546075362712,3.545037303585559,3.8204106194898486,3.7405351912602782,3.7405351912602782,3.7726855855435133,3.805749649181962,3.8575748056173325,3.8563063112087548,3.704245816450566,3.518968494143337,3.826711393892765,3.7625176678411663,3.9196148002520204,3.9196148002520204,3.8605353995226324,3.793263056781143,3.7891264562495053,3.7173353070393205,3.694722334854305,3.8791508027352393,3.960606030654162,3.960606030654162,3.7621139832772315,3.5369749306701124,3.946438635699451,3.6713214279152453,3.6713214279152453,3.9212921829894185,3.803250404074788,3.8968791984952986,3.572270544245839,3.597491640597582,3.90741746686399,3.8070000405423343,3.735025216359645,3.691106685437262,3.721155703533441,3.6950849974527955,3.8423293489031494,3.8985828538425267,3.943496339954436,3.84063817281276,3.888031704351306,3.883391465060413,3.9363907976076007,3.9158387696370482,3.8474044841714203,3.7957500126212835,3.9355541770346463,3.9481076360680163,3.5407395767979324,3.760500631760806,3.7456688755191863,3.9301120820455253,3.880417368840426,3.9250645102001727,3.7730932170525193,3.8095024591311812,3.7816900187171996,3.7617104025557637,3.7516478928737342,3.868165611755103,3.8128448659554124,3.941825223620981,3.818731569685042,3.726128936279565,3.855460586491972,3.6702929525636137,3.7326842546463013,3.7330740932375193,3.5842054118402302,3.5171457920223475,3.487489487975836,3.778814949095249,3.676894315518439,3.665520651265979,3.7409291295334697,3.849539060611278,3.8254506993107498,3.718852724414319,3.849116064608097,3.720392949413508
tt_0.5h,3.6207417803816497,3.6092794281430542,3.6573853166773915,3.374309826642275,3.7410959056578577,3.766399022657424,3.766399022657424,3.7069920147769153,3.4509995714761317,3.5418484965339303,3.6168708689510822,3.5839862879365683,3.92445456283167,3.6638590041548014,3.341143803205341,3.4836225220933557,3.800175151322037,3.702240925747901,3.702240925747901,3.7410959056578577,3.7818851838819683,3.8468776205554605,3.845278340857476,3.6595345940440893,3.4557249317876995,3.8080784478224814,3.7287234193645418,3.924979700241238,3.924979700241238,3.8506292309612036,3.766399022657424,3.7612908487208188,3.6748400484211743,3.648517517838627,3.8740978692658246,3.9760443619452417,3.9760443619452417,3.728233830537647,3.4749681130051613,3.9584343256428838,3.6219114139676094,3.6219114139676094,3.927080442663282,3.7787745920941234,3.896443155128509,3.513065811712295,3.5403420221991837,3.909690578468144,3.7834429587237537,3.695706030819565,3.64438431058079,3.679294855799526,3.6489339657127857,3.8276933426968753,3.8985828538425267,3.9548009731806815,3.8255681693553925,3.8852917631156743,3.879421570338309,3.945954753085971,3.920249877963215,3.8340920875780284,3.7694925512187183,3.944892309140414,3.9605083037167788,3.4790285010822117,3.726278222631663,3.7084192223846912,3.938103340100497,3.8756955130957067,3.9318209905177355,3.741595347877592,3.786582078784704,3.7521431618370116,3.72774446150288,3.7156010079197586,3.8602246665395796,3.790753143839538,3.9527222109027207,3.7980772908777,3.6851595458574593,3.8442124109715223,3.6207417803816497,3.6929351300932467,3.693396287970245,3.525936127640307,3.4537801309488714,3.422316530253738,3.7486136546358466,3.628217610064894,3.615342022385448,3.702712081838399,3.8367535485886037,3.8064997219480574,3.6766149871982634,3.8362211105413735,3.6783992582932115
tt_0.6h,3.5764945186674595,3.5640424648299813,3.6165287122130394,3.314629481639713,3.7108711027540267,3.7403308055363595,3.7403308055363595,3.6718594497069716,3.3950618277303874,3.491514617577195,3.5722837313078344,3.5367388781160116,3.9297777176834643,3.623629679903388,3.2812696788460016,3.429595910012722,3.780239982996136,3.666516449768096,3.666516449768096,3.7108711027540267,3.7585524092428386,3.836212574504316,3.8342873915098608,3.6188775184564292,3.4000812666490674,3.7896641814149916,3.696602849755436,3.930409628432244,3.930409628432244,3.8407091749832034,3.7403308055363595,3.7343206172809005,3.6357526034116745,3.6067863684147596,3.869037801399827,3.9914191849529743,3.9914191849529743,3.6960407868027687,3.4204535228200257,3.97046212060377,3.5777597995474935,3.5777597995474935,3.9329337892122567,3.754883256740868,3.8960052193142474,3.4608690408058465,3.4899028493091464,3.911978885065764,3.760391704272479,3.6591644706204534,3.602239415515214,3.640753162559122,3.60724338516593,3.8131274967454374,3.8985828538425267,3.9661217788234353,3.810576564632356,3.8825467242859304,3.8754642382264137,3.9555271905846894,3.924696831498295,3.820817671250552,3.7439424539916217,3.9542799345217645,3.9729377180337906,3.424729060381651,3.693796379957348,3.6734701269306242,3.9461532924324274,3.870965790003538,3.938601494766772,3.7114467904902995,3.7640794827602804,3.7236676053144038,3.6954790758900344,3.681597887072712,3.8523009694181383,3.769035187549889,3.9636368695646524,3.777742384467274,3.6473032562062144,3.833004374522716,3.5764945186674595,3.6560423215851188,3.656561559997499,3.4745590332895517,3.3980224542319775,3.3647933774627745,3.7195587079040706,3.584588216152042,3.570620131213218,3.6670453902333975,3.8240177291445434,3.7877786974422634,3.6377386543899775,3.823377596680075,3.6397529407404363
tt_0.7000000000000001h,3.536399835254997,3.5231626224704087,3.579348970670253,3.2596422964707017,3.6823255508206785,3.7153125628829002,3.7153125628829002,3.6393409054726362,3.344531658105552,3.446381554938853,3.531940568704158,3.494159674271941,3.935077467933297,3.587001954205334,3.224905618466437,3.3810118227265775,3.7607740685343742,3.633528004400432,3.633528004400432,3.6823255508206785,3.735986981075257,3.8256061244755983,3.8233615760691464,3.58188001671806,3.3498329306021333,3.77161950385198,3.6664865389466286,3.935815828386694,3.935815828386694,3.830846183001995,3.7153125628829002,3.708590730559081,3.600150309037417,3.568874028045684,3.8639656347222626,4.006730201654136,4.006730201654136,3.6658620312809944,3.371356717310846,3.982484952080995,3.537750582676381,3.537750582676381,3.9387644017115235,3.7318112193606794,3.895567212253809,3.414022978860885,3.4446658291853964,3.9142869506031275,3.7381006735377014,3.6254960554651916,3.56399133708328,3.6055207741446793,3.5693652858026326,3.7987482310272753,3.8985828538425267,3.9774336866103113,3.7957925628870726,3.8797831307165325,3.8715094518847764,3.965140178333968,3.9291412443853915,3.8076703581027687,3.7193878483958542,3.9636868806555867,3.9853527029044926,3.3758748597465456,3.663390322122723,3.6411198806017637,3.9541921578347683,3.8662429032847285,3.9453834798187017,3.6829668511636555,3.7423059749417007,3.69663072982803,3.6652397816069424,3.6500243758782744,3.8443838241510093,3.7479435140267015,3.9745517503470182,3.757912825793028,3.612629850860685,3.821865601465106,3.536399835254997,3.622075257822871,3.6226402474567294,3.4284745338372886,3.3476398601196706,3.312560085672885,3.6920408229343593,3.5450514908879995,3.530172641389072,3.6341065326705575,3.8113915864378214,3.7694465299136937,3.6022911514155567,3.8106468869373202,3.604439760558307
tt_0.8h,3.49985544802621,3.4859244283288717,3.545194369275123,3.208548493683338,3.6556249200366437,3.6916551124304533,3.6916551124304533,3.6091983066871762,3.298090701457113,3.4052687836810946,3.4951595314778388,3.4554681885056198,3.9403676595538855,3.5533122373744845,3.1720156664960086,3.3365435185842216,3.741984989028424,3.6029248097911477,3.6029248097911477,3.6556249200366437,3.7144016018137336,3.8151214756071568,3.8125650393776596,3.547884914558381,3.3036774145439267,3.754094422329217,3.638497742358595,3.9412121633067727,3.9412121633067727,3.8211156479083,3.6916551124304533,3.6842474318109453,3.567252589389682,3.5340925990603864,3.85893584927544,4.021966981701553,4.021966981701553,3.6378249931149185,3.326354795601219,3.9944694191217422,3.501274913549423,3.501274913549423,3.9445845866575837,3.7097817859612405,3.8951299120672047,3.371278926730156,3.4034832543693483,3.9165726006031036,3.716726042330265,3.5943320714868605,3.5289300149306655,3.572983604390174,3.534613471943885,3.7846794994547963,3.8985828538425267,3.988721016794443,3.7813189015723765,3.8770465035922825,3.867570135742426,3.9746961970813572,3.9335997542366385,3.794749599415809,3.696126562077552,3.973039808217436,3.9977317326702178,3.3311133845709264,3.6351488013751805,3.6110933404415846,3.962229478638619,3.861520036123693,3.9521696381270885,3.6563397319987416,3.7214171537198126,3.6711908993311226,3.637153193820268,3.6206928226165473,3.836545778438449,3.727685342542827,3.9854383799247444,3.738790290430188,3.5805737217888236,3.8108627856709063,3.49985544802621,3.590685590170324,3.5913073676638305,3.3864739066921175,3.301384669728577,3.264383682049811,3.6661990587599576,3.508942478336394,3.493279145564884,3.603545199148357,3.798970437142998,3.7516404283232987,3.569533187430352,3.7981248716823757,3.571829048451036
