Observed,3.853472222222222,1.442361111111111,1.5430555555555556,2.3881944444444443,1.8534722222222222,1.8930555555555557,2.3944444444444444,3.0625,4.3493055555555555,1.8736111111111111,1.8493055555555555,1.7479166666666668,2.870138888888889,2.591666666666667
Spheroidal,3.6752124466001987,2.5496564554050565,2.662200427148491,2.783937175758183,2.569999669212848,2.5432036332786083,2.3219912443310022,2.894875207915902,2.726061914116144,2.547134829685092,3.267466077581048,3.1953449472784996,3.6268991422839463,2.779937223531306
tt_1.0h,3.8554649273864925,3.424910020083189,3.266453003510833,3.4933529612608254,3.360087384469807,3.419934842735529,3.3114983616396785,3.569049358833581,3.4455122742801905,3.352155968081206,3.7406949615105987,3.500008988659829,3.845782004762441,3.569049358833581
tt_1.5h,3.835054391529411,3.2927561597898602,3.105754322372377,3.373025775421411,3.216428196989,3.2869088547304273,3.159047847148031,3.461972028017044,3.316936298739165,3.207071143668145,3.6748601607978344,3.38080612802878,3.8209837414324284,3.461972028017044
tt_2.0h,3.816438768990338,3.1883136476390064,2.978417670354247,3.278444431256503,3.102535679936409,3.181742168497294,3.038111744914204,3.378047365695238,3.2155001554638147,3.092023649252951,3.620165699161589,3.287183741107583,3.798551565501839,3.378047365695238
tt_2.5h,3.7996989344246686,3.1013538599945605,2.8728429032489657,3.1998940729536116,3.0077202720567584,3.0941721345297992,2.9376204470172524,3.308705349918455,3.1310694804415107,2.996267383452505,3.5741185154765844,3.2094481880776584,3.778504218906164,3.308705349918455
tt_3.0h,3.781847746577114,3.0131095107644796,2.766320943366736,3.120227572042495,2.9116785316728055,3.0052984934300184,2.8360369172878563,3.2386767813004553,3.045377742499113,2.8993025049567223,3.5275852656923234,3.142869357019663,3.757264008745551,3.2386767813004553
tt_3.5h,3.7686712220311165,2.9496443402022123,2.6901092953048646,3.062915086746216,2.8427465609274805,2.9414004646241665,2.7632275982759893,3.188402588479221,2.983724581077695,2.8297100723721087,3.4944259473122656,3.073907295241952,3.741649229079485,3.188402588479221
tt_4.0h,3.756851301062852,2.893366674426943,2.6227315734140575,3.0120554761961102,2.7817009491845965,2.884760462678969,2.6988266557455063,3.1438834238797426,2.929034502711147,2.768103753682226,3.4653888107277453,3.0235906369052827,3.727718316949904,3.1438834238797426
tt_4.5h,3.7462726267986,2.8430092968046665,2.562587627209723,2.966505203396082,2.727124043740332,2.8340509785339236,2.641288568265736,3.1040312573313713,2.8800863716751337,2.7130321986041963,3.4397022733464837,2.978525757789612,3.7152898483909667,3.1040312573313713
tt_5.0h,3.7368308142758906,2.79760316060856,2.508428136818111,2.9254185976460576,2.6779396571218967,2.7883598431944847,2.5894468231126666,3.0681289439089596,2.835960095282644,2.6634052945300937,3.4168596076779068,2.937893713824451,3.7042196574620903,3.0681289439089596
tt_5.5h,3.7283758046105504,2.756432519759983,2.4593670666217804,2.888164405710995,2.6333398236893117,2.746901767794043,2.542465531732887,3.0355886281467974,2.7959186593070626,2.618406366556883,3.396403939463198,2.9010374885983765,3.6943257567472756,3.0355886281467974
tt_6.0h,3.7194202109239995,2.711790672969073,2.4062239238992333,2.8477777540683746,2.584999951068312,2.7019647024571896,2.4915579864755273,3.0003646039403975,2.7525188592262566,2.5696352436207235,3.3745954167097807,2.867454213090241,3.6838563648052514,3.0003646039403975
tt_6.5h,3.712856339290738,2.6780453179962933,2.3660551300272346,2.8172652409411967,2.5484541156329215,2.667995721567422,2.4530757823958993,2.973776784259826,2.719716787803918,2.5327636073343456,3.3583738394081593,2.830901284236461,3.6761826905421913,2.973776784259826
tt_7.0h,3.707010020967573,2.6470483727753162,2.329178116284311,2.7892719991505146,2.5148780033923686,2.6367921866476536,2.417724257335067,2.9494213717989624,2.689605049788952,2.4988881023600698,3.343705467879772,2.803212596103549,3.669327546376735,2.9494213717989624
tt_7.5h,3.701790468301624,2.6185029419139028,2.295215304940939,2.7634993377141654,2.4839474954642355,2.6080536260269582,2.3851605276577175,2.9270330904982984,2.661865966860205,2.4676819411106408,3.3304172875359654,2.777723397128284,3.6632412262260914,2.9270330904982984
tt_8.0h,3.6971714389510453,2.5921578407287598,2.2638707258738577,2.7397519894875586,2.455393420998007,2.581545690074563,2.355097675230354,2.9064468764699996,2.6362736863084137,2.438872767612338,3.3183820247650146,2.7542404951527715,3.6578299454413354,2.9064468764699996
tt_8.5h,3.6930765453726053,2.5678195040673018,2.234891122672707,2.7178106303326786,2.4289862257428467,2.5570283448323607,2.3272980228066444,2.887478355783969,2.6126335486769676,2.4122298946604133,3.307441288139671,2.7325463998131454,3.6530050016008317,2.887478355783969
tt_9.0h,3.688778930809349,2.540978849865496,2.202928095590323,2.6936726761050522,2.3998716813512146,2.530013643205166,2.296635363716632,2.8666527466848493,2.586573156993836,2.3828401057980955,3.2956351921893656,2.7125063175335526,3.6479519228450954,2.8666527466848493
tt_9.5h,3.685639356728643,2.5204181857407093,2.178427076432854,2.6752023799344897,2.3775382041931152,2.509299525991082,2.2731225732713938,2.850761686451733,2.566616602241993,2.360318662598729,3.286804113071412,2.690429940354079,3.644272611476481,2.850761686451733
tt_10.0h,3.6828906387090683,2.5013516233302653,2.155700187664479,2.658099538180977,2.356820567045361,2.490099709481001,2.251307331956923,2.836088569369167,2.548117726109922,2.3394134817644954,3.2787739168852568,2.6735293897800148,3.641024143435061,2.836088569369167
