Observed,1.442361111111111,1.5430555555555556,2.3881944444444443,1.8534722222222222,1.8930555555555557,2.3944444444444444,3.0625,4.3493055555555555,1.8736111111111111,1.8493055555555555,1.7479166666666668,2.870138888888889,2.591666666666667
Spheroidal,2.257887471932918,,3.1014354210346937,2.795939786359668,2.769647114444524,2.601079663261771,2.3413746249862015,,2.6435477938503027,3.1558725968934596,3.6291609373874962,,2.756125166080892
tt_1.0h,3.3585047954693437,,3.751762029249221,3.4525557747110724,3.520358365960419,3.336472847033292,2.5969918188638985,,3.53655662573874,3.5519917742349207,3.8789269709959626,,3.664061977993697
tt_1.5h,3.1784039856866,,3.6241346462629735,3.364034785423428,3.427303140051663,3.232385783456266,2.550376266706735,,3.3870018189772964,3.5006434191018343,3.78950979327783,,3.5531944590620697
tt_2.0h,2.9960746238939464,,3.582338636275381,3.284167238511145,3.3470024676062167,3.1343172937631607,2.52362306881696,,3.259775445330888,3.4614012385718524,3.6951772021129727,,3.460671267937869
tt_2.5h,2.854490873403847,,3.4311669850721955,3.209223536308855,3.2805547825992107,3.091162816621363,2.492456243839115,,3.14945021411404,3.4137794971466064,3.652179017663002,,3.3811936951242387
tt_3.0h,2.7938079070299864,,3.406652516219765,3.1419888408854604,3.206218663137406,3.028654916677624,2.4666969678364694,,3.0527497064322233,3.3935385337099433,3.5886475001461804,,3.311722024343908
tt_3.5h,2.6935118520632386,,3.3688757810741663,3.0641812728717923,3.1691561713814735,2.9574723299592733,2.445049354340881,,2.967348901554942,3.35683751385659,3.5154639002867043,,3.238861064426601
tt_4.0h,2.6105386721901596,,3.317249834071845,3.0053781494498253,3.1093352646566927,2.9082207940518856,2.433566028252244,,2.9107318674214184,3.3192981500178576,3.4639025037176907,,3.185357501730323
tt_4.5h,2.563045301474631,,3.2656911513768137,2.9530046940781176,3.0527104274369776,2.882115842308849,2.4173119366168976,,2.841775591019541,3.296294630970806,3.437453498598188,,3.137344633229077
tt_5.0h,2.5015239785425365,,3.2112838765606284,2.9023488564416766,3.0033294367603958,2.8242081347852945,2.4059358979575336,,2.7797190938144922,3.279504083096981,3.377694365568459,,3.0940164658240974
tt_5.5h,2.4487956473603845,,3.201031248085201,2.857637687586248,2.9786314638331532,2.7858952009119093,2.399303824175149,,2.7233906826004386,3.2567251650616527,3.3379275677725673,,3.0547824180684984
tt_6.0h,2.4130538306199014,,3.175475280266255,2.8036618577316403,2.935853328090161,2.7506056488491595,2.3881318415515125,,2.6721251271665096,3.2484959680587053,3.3015540367923677,,3.0191236529499292
tt_6.5h,2.3708911570720375,,3.117248810827732,2.776077157817781,2.90696240356192,2.716651229187846,2.3784085800871253,,2.625338888261467,3.2303559221327305,3.2683314736932516,,2.980489745736122
tt_7.0h,2.3339911778457463,,3.0946727390401065,2.724918335210532,2.8771047880873084,2.68563731899485,2.369945305865258,,2.582545486278832,3.221420960035175,3.2361544868908823,,2.9513646755367517
