Observed,380.0,650.0,490.0,450.0,520.0,550.0,480.0,450.0,380.0,500.0,430.0,440.0,370.0,460.0
Spheroidal,457.89945497866097,600.406552703107,517.1042108353352,533.7830559696467,545.8375160753014,550.5924325530007,554.9210132108369,519.9927285930431,544.424775438156,530.4051445766869,471.9839298091612,470.7892432202141,458.9154961927556,536.3998641500918
v_1.0h,418.4284999238654,438.9833778240167,432.9176539254591,432.8790923211833,447.07804292455734,453.554994834987,456.43423777631267,428.0159258044926,438.37580886797355,439.4515815768141,419.2312974042397,434.3125995738515,419.2882922938153,434.1551428357414
v_1.5h,421.35289834509217,448.5857868773279,440.7720112314437,440.72256383681747,459.0788728272018,467.53441211163727,471.3687901226279,434.44476049703917,447.79834299411755,449.1840547217123,422.5147234224704,442.57271492560534,422.59854857239253,442.3766846579681
v_2.0h,424.1419542998293,457.1162622783162,447.69966094659856,447.63571484462943,469.81698922858925,480.0714490738437,484.77917587140604,440.1255506138636,456.1323042126675,457.79259029603304,425.60568397113155,449.8339439498925,425.7108173052246,449.58956027226156
v_2.5h,426.7661152266101,464.90101783786656,453.9831844569596,453.9143008628339,479.662201299346,491.6026161433553,497.1191056378734,445.26881352608603,463.7668955535153,465.7379999217945,428.513105119033,456.4614919920295,428.62992382648326,456.1978686959164
v_3.0h,429.72224074752165,473.6076934066753,461.0195628986736,460.9406017869675,490.6700880841059,504.547352572325,510.9597167853905,450.9486563381745,472.30671739542515,474.5572302601881,431.7427018696783,463.8627582243978,431.8861307026539,463.5716484109004
v_3.5h,432.03329631053833,480.4494043388292,466.49064607487566,466.4048693293108,499.4070754064715,514.7923639026235,521.8901624947481,455.36795250459875,479.00637731778454,481.51470876716616,434.2676272185799,469.66761322592214,434.4211500892111,469.31169167580407
v_4.0h,434.2220007164567,487.0336361798655,471.7434883190522,471.65089092063204,507.74842233932856,524.5798745399824,532.5605115069959,459.60355608995957,485.4465623072904,488.1411514034916,436.6618764704691,475.21563314500395,436.83493536893036,474.8213420737302
v_4.5h,436.3073389337146,493.335096198909,476.8046264950373,476.6891027402177,515.6855213703851,534.0648008821395,542.8805991926707,463.6271086375929,491.6175941859909,494.5450977696435,438.9139968659635,480.524848882164,439.0917868899546,480.13407121806273
