Angular_Width,27.0,36.0,31.0,29.0,35.0,39.0,42.0,47.0,35.0,39.0,30.0,34.0,47.0,32.0,38.0,36.0,41.0,37.0,34.0,50.0,20.0,32.0,28.0,59.0,40.0,45.0,39.0,23.0,23.0,39.0,38.0,35.0
Velocity,1700.0,1323.0,1334.0,602.0,815.0,1081.0,950.0,1450.0,900.0,870.0,1638.0,1200.0,1020.0,830.0,1225.0,680.0,648.0,400.0,1040.0,974.0,341.0,850.0,538.0,1500.0,944.0,1150.0,930.0,685.0,460.0,670.0,680.0,640.0
Observed,2.2430555555555554,1.9215277777777777,1.7048611111111112,3.270138888888889,2.7694444444444444,1.95,2.213888888888889,2.45,3.4923611111111112,2.854861111111111,2.6881944444444446,2.967361111111111,2.1631944444444446,2.770138888888889,2.727777777777778,3.80625,3.1902777777777778,4.250694444444444,2.9868055555555557,2.5791666666666666,3.9430555555555555,2.792361111111111,4.080555555555556,2.6798611111111112,2.2756944444444445,2.3958333333333335,2.776388888888889,3.9430555555555555,3.926388888888889,4.305555555555555,2.904861111111111,3.920138888888889
Spheroidal,,2.964825010392815,,,2.522478534374386,2.9078490757383406,2.516842594370246,2.8043416985310614,,2.1549291256815195,,,4.127221065107733,2.199418945237994,4.158746114466339,,,3.875366331078112,,3.2350549227558076,3.3709783013910055,,3.060419566463679,1.8553574620746076,2.594703254289925,,,,,3.2101177871227264,3.2875194787047803,3.1188150625675917
tt_1.0h,,3.5967157557606697,,,2.892493904568255,3.7670202213339508,3.6327974894084036,4.056934206746519,,2.666660552378744,,,4.735059655737132,2.492009943816811,4.9437138782814145,,,4.384759087115526,,4.031967216171324,3.3432929441332817,,3.368134961463511,2.772684482857585,3.2941081542521715,,,,,3.951391392853111,3.9274491597898304,3.7209916417486966
tt_1.5h,,3.4771901690401137,,,2.8168442170135677,3.6294066752307117,3.3916477323509753,3.8260738751851022,,2.5401317323558033,,,4.675283837597817,2.440869198180735,4.820205355063081,,,4.323948035016656,,3.951791842468083,3.332186988554895,,3.306639633141458,2.6134158303029835,3.2092390647158027,,,,,3.835150467697531,3.8407336422242224,3.6291338726878166
tt_2.0h,,3.3907641652040184,,,2.7968702716752887,3.515908003784716,3.226078904233873,3.6385873053222895,,2.440865769982338,,,4.609426652546972,2.388025250751525,4.730720553081483,,,4.285261977929622,,3.8734490792267025,3.3372429301962256,,3.258608981501311,2.4802740537561476,3.1312962393276393,,,,,3.7478479030542076,3.774262278340757,3.5560329211875796
tt_2.5h,,3.2701455908827484,,,2.7062628539279103,3.4138678144663572,3.101093447301537,3.4825249700807035,,2.4145498275756836,,,4.5676141497679055,2.342132107820362,4.557712967507541,,,4.237768510822207,,3.8386558443307877,3.342785293236375,,3.221137108746916,2.3874982837587595,3.0629049786366522,,,,,3.6772473719902337,3.7326526693068445,3.50977572100237
tt_3.0h,,3.2235712367109954,,,2.6952979369089007,3.3266995465382934,3.000932216178626,3.350420487113297,,2.365249885711819,,,4.5151004092767835,2.317581510171294,4.497138544451445,,,4.1963315713219345,,3.786822816822678,3.3348481045104563,,3.191676846705377,2.344666888937354,2.9824213637039065,,,,,3.6175866867415607,3.6688520750030875,3.4562138062901795
tt_3.5h,,3.121456769760698,,,2.669873746111989,3.232783298008144,2.917449802160263,3.216228922829032,,2.3109950819052756,,,4.4823295823298395,2.2893975786864758,4.42611387418583,,,4.178364321123809,,3.722247735131532,3.341050575952977,,3.1640043361112475,2.2604029192589223,2.941175047773868,,,,,3.565806226339191,3.6216926206834614,3.4095338848419487
